MP_CODE,MP_NAME,Population
542076,Xulu,326
542077,Ngwavu,483
542078,Spinnes,535
542079,Ntshiza,434
542080,Maheze,184
542081,Nkomeziphansi,428
542082,Bangamanzi,1351
542083,Matshemade,603
542084,Phumuzamaphilo,557
542085,Nsingabani,267
542086,Kwa Gugu,1058
542087,Salofu,232
542088,Ekombe,346
542089,Vutshini,1448
542090,Msukane,556
542091,Mkupe,942
542092,Mandaba,1097
542093,Ntabandlovu,-
542094,Nhlababo,1852
542095,Sibhudeni,571
566001,Northdale,54822
566002,Chase Valley,5377
566003,Pietermaritzburg,223448
566004,Mvubukazi,2966
566005,Mbumbu,11842
566006,KwaMtoqotho,6699
566007,Nqabeni,1531
566008,Chaewe,1800
566009,KwaDulela,1766
566010,Ebaleni,873
566011,The Msunduzi ,3036
566012,Haza,333
566013,KwaMgwagwa,2135
566014,Zayeka,8762
566015,Phayipini,11668
566016,Edendale,140891
566017,Henley,180
566018,KwaShange,4803
566019,eZibomvini,1182
571057,Khethwani,5754
571058,Makhwelela B,691
571059,Kokwane,1320
571060,Isandlwana,1093
571061,Oqhumo,755
571062,Mabhulesini B,892
571063,Ngoba,759
571064,Bergville,1274
571065,Emmaus,1238
571066,Malefetheni,5232
571067,Empimbe,1511
571068,Situlwane,2620
571069,Ethunzini,526
571070,Makanda,1410
571071,Maganganguzi,2510
571072,uMhlwanzini,1258
571073,Siqalabeni,2282
571074,Amangwane,1153
573001,Mqedandaba,4136
573002,Maqabaqabeni,4649
590006,Phezukwehlanze,1255
590007,KwaZululiyaduma,655
590008,Nobugalaza,805
590009,Mahele,660
590010,Ezinkawini,414
590011,Ncayini,224
590012,Mhoyiza,326
590013,Imfuli Mission,1151
590014,Melmoth,7814
590015,Osborn,99
590016,KwaMagwaza,2029
590017,Emahlabathini,865
590018,Makhosaneni,2285
590019,Emukhindini,2669
590020,Edubeni,2326
590021,Nduro,2604
590022,Ndundulu,1536
590023,Hawule,796
590024,Wambaza,461
590025,Enkwenkwe,249
966053,Tshiavha,126
966054,Tshidzini,3852
966055,Tshikambe,471
966056,Tshivhilwi,4334
966057,Thembaluvhilo,43
966058,Mabaligwe,2382
966059,Vhutalu,430
966060,Mudzidzidzi,400
966061,Tshiiwani,227
966062,Salema,3540
966063,Maname,204
966064,Tshipako,800
966065,Tshilungwi,663
966066,Khakhu,142
966067,Tshidzivhe,845
966068,Makwarani,867
966069,Saselamani,3727
966070,Sindande,70
966071,Mukula,8209
966072,Tshidimbini,2501
966073,Makhuvha B,5394
966074,Vondwe,6521
966075,Tshitereke,5788
961047,GaNtata,1778
961048,GaRamodumo,942
961049,Xawela,1722
961050,Ditshoseng,1357
961051,Ga-Mothele,1224
961052,Ga-Abele,1808
961053,Seaphole,1191
961054,Maekgwe,1076
961055,Ratjeke,429
961056,Ga-Femane,1831
961057,Mohokone,1111
961058,GaRamaroka,1737
961059,Mukwakwaila,26
961060,Bulasini,1198
961061,GaMamanyoha,1162
961062,Taulome,996
961063,Buqa,1559
961064,Jamela,1228
961065,Mobungung,3566
961066,Satlaleni,998
961067,Moropeni,830
966121,Dzingahe,2862
966122,Tshitanini,227
966123,Dlamini,146
966124,Muraga,1472
966125,Maranzhe,1764
966126,Vondo,766
966127,Tshikunda,2177
966128,Phiphidi,9795
966129,Ngovhela,6296
966130,Maungani,7271
966131,Thohoyandou,69453
966132,Tshivhulani,2675
966133,Mbilwi,5077
966134,Ntlhaveni A,2323
966135,Gondeni A,5391
966136,Bevula,1787
966137,Tshififi,2468
966138,Siambe,2565
966139,Mavhunda A,388
966140,Tshabvuma,2168
966141,Tshikweta,814
966142,Lufule,1617
966143,Shigalo,7670
542096,Shobalenyathi,1052
542097,Ekuthokozen,912
542098,Dinuntuli,878
542099,Mpolweni,130
542100,Mapoloba,937
542101,Makhanyezi,190
542102,Dlolwane,554
542103,Manyane,217
542104,Ejokweni,729
542105,Magologolo,739
542106,Masolosolo,435
542107,Ngomankulu,154
542108,Nyawoshane,328
542109,Ezimbidla,1443
542110,Ohutshini,281
582042,Mvelabusha,1573
582043,Ngxabano,700
582044,Mqobela,148
582045,Hlabezinhlohe,160
582046,Umhlabuyalingana ,368
582047,Ndlondlweni,4137
582048,Mpophomeni,115
582049,Mabhudu,764
582050,KwaZamaZama,6006
582051,Mboza,1357
582052,Siphondweni,2290
582053,Hlokohloko,3
582054,Enhlambeni,1171
582055,Mlamula,1589
582075,Mabaso,374
582076,Mbube,1321
582077,Esibhoweni,1385
582078,Munyu,702
674062,Tlapeng B,695
674063,Povall,479
674064,Louwna,305
675001,GaMogopa,2856
675002,Ventersdorp ,13940
675003,Welgevonden,3712
675004,Goedgevonden A,4934
675005,Doornkop,1718
675006,Bruidegomskraal,2292
675007,Vlieger,4438
675008,Appeldraai,573
675009,Ventersdorp,4204
675010,Tshing,17869
675011,Makokskraal,166
676001,Boskop,184
676002,Tlokwe City Council ,11402
676003,Mooivallei Park,355
676004,Potchefstroom,43448
766022,Deelkraal Gold Mine,1530
766023,Wedela,17928
766024,Fochville,9497
766025,Green Park,2587
766026,Kokosi,26407
797001,Centurion,11366
797002,Ekurhuleni ,19110
797003,Tweefontein,63
797004,Clayville,14526
797005,Tembisa,463109
797006,Kempton Park,171575
797007,Edenvale,49292
797008,Germiston,255863
797009,Dukathole,18402
797010,Boksburg,260321
797011,Benoni,158777
797012,Etwatwa,151866
797013,Holfontein,6
797014,Daveyton,127967
797015,Chief A Luthuli Park,17718
797016,Bapsfontein,707
874041,Msholozi,4525
874042,Ngodini,13366
874043,Hlauhlau,9590
874044,Mhwayi,8714
874045,Zwelisha,12636
874046,Phakane,3086
874047,Newscom,8812
874048,Broedersvrede,1000
874049,Sherwood,1534
874050,Verdoux,1070
874051,Nyamazaneni,14568
874052,Aldie,7517
874053,Pienaar,12334
874054,Msogwaba,17549
874055,Emoyeni,152
874056,Boschrand Heights,-
874057,Drum Rock,228
874058,Luphisi,2911
874059,Daantjie,39998
874060,Kanyamazane,34593
874061,Tekwane Estate,5027
961082,Mathipane,1567
961083,Legwareng,1294
961084,Mojeketla,4639
961085,Lehlareng,1707
961086,Marotholong,4111
961087,Ramogakwa,516
961088,Setaseng,736
961089,Matshoboko,478
961090,Motshele,1339
961091,Sekgopo,5
961092,Moshate Head Kraal,602
961093,Mantsha,2498
961094,GaMatlou,1398
961095,Malematsa,1455
961096,Medingeng,15602
961097,Ga-Kgapane,9879
961098,Modjadji Head Kraal,1745
961099,Bolobedu,536
961100,Mollong,151
961101,Maraka,436
987089,Mapareng,880
987090,Marota,1312
987091,Ga-Motodi,4131
987092,Shushumela,2087
987093,Prakteseer,22264
987094,Hopekraals,4106
987095,Pologong,1270
987096,Sofaya,1454
987097,Dithabeneng,950
987098,Naledi,1198
987099,Santeng,1118
987100,Riverside,871
987101,Bothashoek,2276
987102,Ga-Mashamptane,10071
987103,Madiseng,15669
987104,Riba Cross,8000
987105,Mokgorwane,3471
987106,Ga-Mahlokwane,541
987162,Mmaphoko,2634
542111,Izindlozi,541
542112,Mkhalazi,123
542113,Mdimela,496
542114,Hlwehlewe,1106
542115,Mthungeni,1319
542116,Ngwundo,946
542117,Ntulwana,1104
542118,Silokomane,827
542119,Mwane,1132
542120,Phumuzamaphika,601
542121,Mfongosi,513
542122,Nsamlome,633
542123,Siphande,393
542124,Sihosheni,506
542125,Mhloshane,714
542126,Samungu,146
542127,Vumanhlamvo,552
542128,Dlabe,432
542129,Macela,599
542130,Khothongwe,132
542131,Pholela,273
542132,Enyawoshana,444
542133,Mophihli,2235
542134,Nkondweni,550
542135,Tulwana,452
542136,Ezilozini,933
542137,Ntolwane,3280
542138,Thuma,581
542139,Ntembeni,613
542140,Mzwaneni,582
542141,Nothekwane,1325
542142,Swane,1369
546001,Vumbu,1223
546002,Oshikishini,865
546003,Ewosi,1920
546004,Ehlongwa,567
546005,Maphumulo ,-
546006,Woyisane,1104
546007,Ekhatha,651
546008,Ntunjambili,6357
546009,Obihlweni,578
546010,Jojingwenya,929
546011,Malovana,171
546012,Sondokhulu,1347
546013,Esiweni/Amambulwa,1531
546014,Samangu,638
546015,Sese,358
546016,Ngangwini,368
546017,Uqaqa,286
546018,Mathonsi,653
546019,KwaKing,519
546020,Thafamasi,856
546021,Nomahhala,76
546022,Haqaza,1179
546023,Dayimane,993
546024,Nutwa,692
546025,KwaGcwensa,150
546026,Bethe,646
546027,Masiwela,4345
546028,Umphumulo,5068
546029,Mbutane,713
546030,Emthombeni,4969
546031,Ndukwende,4152
546032,Menyezwayo,1451
546033,Vuma A,942
546034,Ocheni,968
546035,Emabomvini B,662
546036,Emnyameni,1689
546037,Nyamazane,2271
546038,Ntombiyahlulinina,2714
546039,Oqaqeni,966
546040,Mandlakazi,437
546041,Emabhedwini,1090
546042,Umvumase,321
546043,Nzuza,291
546044,KwaMshibe,673
546045,Oyengweni,775
546046,Emabomvini A,459
546047,Nyonebomvu,631
546048,Nzikinziki,1133
546049,Ndaba,1519
546050,Umzulwini,3963
546051,Ejingeni,315
546052,Umshukangubo,1055
546053,Emasomini B,128
546054,Vuma B,95
546055,Woza,669
546056,Inyamazane,3812
546057,Ishowe,472
546058,Oshikishi,470
546059,Inyezini,148
546060,Sdoho,351
546061,Velabahleke,211
546062,Hholweni,409
546063,Sindi,611
546064,Umvoti,760
546065,Nkolovuzane B,541
546066,Emtanjeni,707
546067,Umvozana,1410
546088,KwaPetezi,644
560001,Mdumezulu,1306
560002,Adams Rural,438
560003,Ungendwa,1561
560004,Itshehlophe,1960
560005,KwaSunduzwayo,835
560006,Kwa-Rwayi,774
560007,Ntweka,631
560008,KwaQumbu,205
560009,Mbongolwane,309
560010,Ntukwini,54
560011,Mashiwase,533
560012,KwaFakazi,1945
560013,Nkwali,3282
560014,Egudwini,625
560015,Mfume,2982
560016,Wubwini,1329
560017,Emgangeni,1210
560018,Ndaya,1358
560019,KwaDonsa,511
560020,kaMpuco,648
560021,Ntshingwana,421
560022,Ntshaseni,674
560023,Ntabesikopo,591
560024,KwaLembe,757
560025,Bhudubhudu,679
560026,eMandlalathi,1330
560027,Mtoli,354
560028,Odidini,1195
560029,Mkhunya,2529
560030,Mphambanyoni,285
560031,Nhlazanyoni,592
560032,Ncazuka,1306
560033,KwaDumisa,1115
560034,Okhalweni,777
560035,Mkhumbani,1591
560036,eTshenkombo,810
560037,Ngwadini,390
560038,Echobeni,1279
560039,Vulindlela,381
560040,Madudubala,1042
560041,Umbumbulu,373
560042,Mathongwana,112
560043,eMjunundwini,1365
560044,Amahwaqa,2593
560045,Beula,598
560046,Dududu,5642
560047,Ntontonto,924
560048,Mysieland,345
560049,Vernon Crookes,9
560050,Emahlathini,3421
560051,Vulamehlo ,2303
560052,KaDlangezwa,1385
560053,Ophondweni,633
560054,Bhobhobho,297
560055,Ehlanzeni,981
560056,Kenterton,2220
560057,Mqangqala,2330
560058,Ncombololo,923
560059,Mbulula,1629
560060,Dumisa,3071
560061,Vonguzana,1376
560062,Mayfield,1003
560063,Salaap,1373
560064,Braemar,1171
560065,Glen Albyn,339
560066,Magwaza,386
561001,eHlanzeni,997
561002,aMahlongwa,7455
561003,Umgwemphisi,5198
561004,Amandawe,11343
561005,Umdoni ,1211
561006,Umzinto,16205
561007,Esperanza,356
561008,Mhlangamkhulu,1932
561009,Mafithini,4346
561010,Bhudubhudu,3565
561011,Scottburgh,11403
561012,Uswani,7408
561013,Amangamazi,3976
561014,Maryville,355
561015,Sezela,1203
561016,Bazley Beach,268
561017,Ifafa Beach,133
561018,Wingrove,533
561019,Ifafa marine,187
561020,Elysium,189
561021,Mtwalume,610
562001,Ziba,-
562002,Mvoti,1173
562003,Mtulwa,1186
562004,Faya,1262
562005,KwaYibusele,2955
562006,Mbulwane,463
562007,Carney Hill,319
562008,uMshwathi ,21127
562009,Weltevreden,1029
562010,Bock en houd Fontein,279
562011,Frenchay West,2925
562012,Madwaleni,151
562013,Dalton,1493
562014,Ksikotho,135
562015,Newspaper,439
562016,Mbalenhle,1422
562017,Swidi,1674
562018,Etsheni,1646
562019,Gobinsimbi,3267
562020,Hlathikhulu,6216
562021,Jaagbaan,200
562022,Cool Air,2570
562023,Solhem,200
562024,Trust Feed A,5760
562025,Mpolweni,6362
562026,New Hanover,3175
562027,Albert Falls,4536
562028,Wartburg,906
562029,KwaHlwemini,4349
562030,Engoleleni,1318
562031,Swayimana,11486
562032,KwaSokesimbone,4356
562033,Odlameni,3636
562034,Esthezi,92
562035,KwaMophumula,882
562036,Trust Feed B,679
562037,Claridge Estate,350
562038,Cuphulaka,2084
562039,Ekukhanyeni,241
562040,Mbhava,900
562041,Ngabayena,1331
562042,Mbeka,966
562043,Amalanga,127
562044,Enbuyeni,705
563001,Karkloof,-
563002,uMngeni ,14433
563003,Nottingham Road,1277
563004,Zenzani,509
563005,Balgowan,980
563006,Fort Nottingham,38
563007,Lidgetton West,4521
563008,Lions River,970
563009,Howick,21639
563010,KwaMevana,5102
563011,Midmar,95
563012,Garlington,186
563013,Hilton,9340
563014,Cedara,1280
563015,Mpophomeni,25732
563016,Cedarge,5888
563017,Emashingeni,720
564001,KwaNontshilwane,1961
564002,Sutherlands,1230
564003,Mpofana ,14300
564004,Winterhoek,762
564005,Mooi Rivier,2874
564006,Meyerdene,358
564007,Townview,6803
564008,Bruntville,8102
564009,Rosetta,557
564010,Highmoor,11
564011,Kamberg,28
564012,Thendele,1118
565001,Highmoor,-
565002,Mkhomazi,145
565003,Loteni,18
565004,Maitland,292
565005,Mpofana ,1956
565006,Nhlambamasoka,147
565007,Nhlathimbe,513
565008,Mahlutshini,760
565009,Glenmile,373
565010,Enkangala,51
565011,Gwanovuga,1103
565012,Ntshinini,599
565013,Enguga,2155
565014,Nzinga,1287
565015,Mzumbe,792
565016,Mgodi,1481
565017,Shellfish,339
565018,Shiyabantu,380
565019,Bucklands,2086
565020,Nhlabamkosi,989
565021,Impendle,230
565022,Sitofela,557
565023,Moyeni,288
565024,KwaGade,720
565025,Ntwasahlobo,536
565026,Gomane,4627
565027,Ga-Keta,2908
565028,Sithunjwana,1651
565029,Kamensi,415
565030,Nkothweni,335
565031,Kwa Thunzi,227
565032,Mkomazi,193
565033,Cibelichle,2011
565034,Fikesuthi,861
565035,Simolobha,1290
565036,Ingqiya,244
565037,Willowbrook,545
566020,Kanzakana,2393
566021,Xamuxolo,1764
566022,Mafakathini,8085
566023,Emaswazini,3669
566024,KwaMncane,10229
566025,Ehashini,1322
566026,Khobongwaneni,796
566027,KwaMpande,6710
566028,KwaMnyandu,884
566029,Nhluthelo,3710
566030,Mvundlweni,4150
566031,Gezubuso,5656
566032,Deda,5237
566033,eMunyini,2320
566034,Esinyaneni,3215
566035,Okhalweni,593
566036,Qanda,2164
566037,Imbali,30157
566038,Ashburton,2220
567006,Nagle,86
567007,Mahlabathini,259
567008,Chibini,3717
567009,Manzamnyama,328
567010,Abebhuzi,2088
567011,Ophokweni B,956
567012,Oqweqweni,5922
567013,Mboyi,1274
567014,Esinyameni,1367
567015,Ophokweni A,2369
567016,Camperdown,2101
567017,Shayamoya,390
567018,Makholweni,2117
567019,Mvuyane,836
567020,Nungwane,2039
567021,Ezimwini,1965
567022,Ogagwini,1505
567023,Mgugu,506
567024,Eziphambathini,1612
567025,Mpangisa,848
567026,Mbila,1515
567027,Egulube,769
567028,Esigodini,953
567029,KwaDwengu,620
567030,Simondi,669
567031,Okhalweni,761
567032,Ngilanyoni,660
567033,Mgwenya,1239
567034,Jilafohla,1730
567035,Entsongeni,577
568001,Thornville,494
568002,Richmond ,12442
568003,Hopewell,11119
568004,Richmond,3349
568005,Siyathuhuka,3004
569027,Kliprivier,1514
569028,Zondagsrivierspoort,1205
569029,Mhlwazi,1415
569030,Mjinti,1864
569031,Mhlumlayo,1386
569032,Vreemdeburg,601
569033,Umhlumayo,157
569034,Zamokuhle,395
569035,Mziyanke,168
569036,Gominakadani,306
569037,Tenten's Kraal,159
569038,Ndaka,650
569039,Oqungweni,2194
569040,Nkangala,186
570001,Impembeni,754
570002,Weenen,3126
570003,Ezitendeni,3704
570004,uMtshezi ,21639
570005,CornFields,3757
570006,Mbondwana,793
570007,Thembalihle,996
570008,Frere,1215
570009,Rensburgsdrift,3164
570010,Estcourt,22071
570011,Campsie Glen,1102
570012,Wembesi B,1450
570013,Wembesi C,5820
570014,Wembesi A,13544
570015,Moor Park,17
571001,Wittekop,510
571002,Howe,559
571003,Okhahlamba ,16887
571004,Nqula,254
571005,Geluksburg,171
571006,Green Point,1902
571007,Malottas Kraal,943
571008,Rooihoek,598
571009,Jagersrust,209
571010,Drakensberg,247
571011,Langkloof,1437
571012,Hambrook,2152
571013,Acton Homes,2135
571014,Grootgluk,1378
571015,Ekombe,529
571016,Mkukwini,5528
571017,Zwelisha,3369
571018,Mazizini,2792
571019,Bethany,6481
571020,Woodford,3631
571021,The Downs,1300
571022,Oliviershoek,1447
571023,Bhalekisi,2913
571024,Moyeni,2421
571025,Rookdale,4644
571026,Indanyana,1308
571027,Kwamiya,1326
571028,Busingatha B,855
571029,Bonjaneni,1351
571030,Nyusana,3490
571031,Busingatha A,1765
571032,Okhombe A,519
571033,Olivia,509
571034,Mfunzini,256
571035,Ngubela,192
571036,Qolweni,475
571037,Seqomeni,1218
571038,Ogade,1589
571039,Dukuza,1778
571040,Esibomvu,1732
571041,Gangadweni,534
571042,Emakhosaneni,1938
571043,Nkomanzana,1720
571044,KwaNkosana,813
571045,Amanzana,770
571046,Gosheni,927
571047,Sibotsheni,504
571048,Makhwelela A,840
571049,Maswazini,743
571050,Mabhulesini A,622
571051,Mpontsheni,806
571052,Kwanokopela,2094
571053,Enyonyane,1098
571054,Bukweni,2428
571055,Mangwaneni,879
571056,Winterton,276
573003,Mfolozi,1426
573004,Engonyameni,6064
573005,Etatane,4944
573006,Bhekuzulu,7922
573007,Empangweni,2774
573008,Imbabazane ,2275
573009,Nkomokazini,1183
573010,Emoyeni,6161
573011,Mbelekwane,2084
573012,Emandabeni,4174
573013,Emnyangweni,2933
573014,Emakhekheni,3324
573015,Emadolobwe,2669
573016,Southworld,190
573017,Zwelisha,5085
573018,Wembesi A,1268
573019,KwaSobabili,2958
573020,Lochsloy A,1085
573021,Engodini,1645
573022,Good Home,5133
573023,Edashi,3477
573024,Emhubeni,2515
573025,Emdwebu,3672
573026,Mhlungwini,799
573027,Shayamoya,5326
573028,Boschi,1484
573029,Bekabhezayo,1010
573030,Mnungwini,908
573031,EzInyosini,2436
573032,Manjokweni,1155
573033,KwaNdaba,1582
573034,Edodoci,834
573035,Emawuza,1959
573036,Emahlutshini,1913
573037,Ezidongeni,1186
573038,KwaMkhize,2670
573039,Emhlabathini,3277
573040,Enyokeni,1485
573041,Ruins,354
573042,Emahendeni,510
573043,Eyosini,439
574001,Bloed Rivier,167
574002,Endumeni ,6650
574003,Dundee,34924
574004,Glencoe,17548
574005,Stratford,2269
574006,KwaTelapi,275
574007,Ruigtefontein,1706
574008,Wasbank,1323
575001,KwaMbunda A,2445
575002,St Mathews,2823
575003,Ngolokodo,2352
575004,Nkanda,2088
575005,Nkandle,586
575006,Nqutu ,4264
575007,Haladu A,2203
575008,Haladu B,710
575009,Ndatshana,2906
575010,Thelezini,1209
575011,Mkhonjane B,1072
575012,Mkhonjane D,623
575013,Mhlungwane C,192
575014,Mhlungwane A,2074
575015,Manyongazane,717
575016,Othaka,1915
575017,Nondweni A,5585
575018,Mkhonjane E,2629
575019,Mkhonjane F,740
575020,Mafitleng,1031
575021,Ndindindi,2191
575022,Luvisi,9878
575023,Mafitleng B,318
575024,Magabeni A,610
575025,Mhlungwane B,1333
575026,Maduladula B,269
575027,Barklieside,535
575028,Nhlambamasoka A,369
575029,Vumankala,976
575030,Nondweni B,1646
575031,Magabeni C,292
575032,Matinda,1142
575033,Ntababomvu B,449
575034,Nhlambamasoka B,386
575035,Vryheid A,677
575036,Matapa,364
575037,Vryheid B,433
575038,Nsubeni,1057
575039,Mkhonjane A,2763
575040,Magabeni B,315
575041,Maduladula A,2344
575042,Ohaleni,1775
575043,Magongoloza,2000
575044,Sigqobheleni,315
575045,Mafitleng A,2009
575046,Mqhedlana,2482
575047,Nhlambamasoka C,332
575048,Bhekabantu A,271
575049,Nondweni C,2372
575050,Nqutu,5453
575051,Patsoana B,652
575052,HlathiNgudulwane,5530
575053,HlathiDlamini,3428
575054,Khiphinkunzi A,678
575055,Patsoana A,859
575056,Ngwetshana A,728
575057,Khiphinkunzi B,1237
575058,Good Hope,1870
575059,Ntanyandlovu F,1283
575060,Sunrise,2065
575061,Ngwebini A,1056
575062,Witkop,994
575063,Grazing B,701
575064,Mbewunye A,304
575065,Ngwetshana B,1730
575066,Patsoana C,293
575067,Mbewunye B,324
575068,Excelsior,1037
575069,Bhekabantu B,637
575070,Ogazini,1106
575071,Ntanyandlovu B,472
575072,Ntanyandlovu D,352
575073,Ntanyandlovu E,258
575074,Jabavu,1217
575075,Grazing C,947
575076,HlabaNkhosi,1043
575077,Grazing A,797
575078,eGezahlala E,571
575079,Frischgewaagd,426
575080,Magala,426
575081,KwaVuma,388
575082,Ntanyandlovu C,490
575083,Driefontein,451
575084,Seven,2337
575085,Ngedla,1640
575086,Ntababomvu A,239
575087,Mabululwane,669
575088,Ngwebini C,305
575089,Ntanyandlovu A,272
575090,Ngwebini B,176
575091,Masotsheni,3888
575092,Ncepheni C,307
575093,eSigqumeni A,750
575094,Ntabebomvu,355
575095,Magaga,533
575096,KwaNyezi,348
575097,Ncepheni A,1731
575098,Maguzini,705
575099,KwaNyoni,1037
575100,Mnqunyeni,306
575101,KwaNjoko B,492
575102,Bhekabani,440
575103,Qwabe,264
575104,KwaNjoko A,245
575105,Ncepheni B,357
575106,KwaThusi,313
575107,Dunudunu,1058
575108,Fahlaza,599
575109,Mpandeni,758
575110,Mathutshana,593
575111,Ngwebini D,526
575112,Hlengile,893
575113,eGezahlala C,1755
575114,Hlazakazi A,436
575115,Nhloya,483
575116,iNhlabamkhosi,1363
575117,eGezahlala D,507
575118,Mgxangala,693
575119,eSigqokweni,623
575120,Silutshana A,1138
575121,Silutshana B,1386
575122,Hlazakazi C,530
575123,eGezahlala B,128
575124,Straalfontein,-
575125,Malakatha,2088
575126,eGezahlala A,429
575127,eSigqumeni B,456
575128,eMhosheni,18
575129,Hlazakazi B,1126
575130,eMagogo,601
575131,Nkabane,848
575132,Ntanyeni,984
575133,Manxili,1503
575134,KwaMfeka A,766
575135,Mvane,714
575136,Bulolo,544
575137,Mathengeni,559
575138,Qhudeni,1277
575139,Shayanyawo A,530
575140,Mpukunyoni,547
575141,Ngqulu,1506
575142,Shayanyawo B,1758
576001,Msinga ,5680
576002,iNdanyana  B,746
576003,Embidlini,429
576004,Woza,954
576005,Mahlaba,1802
576006,Mazabeko,1748
576007,Emthaleni,3185
576008,Makhasana,1807
576009,Pomeroy,1621
576010,Nhlanhleni,4225
576011,Zenzele,2771
576012,Dumbe,817
576013,Mkhuzeni,2122
576014,Kliprivier,772
576015,Esifuleni,725
576016,Mbindolo,3444
576017,Gxushaneni,1082
576018,Mngeni,1408
576019,Gqohi,2838
576020,Gabela,1489
576021,Matshematshe,3666
576022,Ngabayena,1977
576023,Mpopolwane,769
576024,Ntanyazulu,376
576025,Mpondweni,714
576026,Nzimane,1182
576027,Majozi,251
576028,Bhaza,858
576029,Ghobo,1150
576030,Ntuli,1103
576031,Gunjana,838
576032,Ngulule,970
576033,Macanco,1127
576034,Nkamba,1177
576035,Enyandu,2648
576036,Cwaka,436
576037,KwaNtonga,1442
576038,Gxobanyawo,1955
576039,Wolwane,2480
576040,Nqabeni,1183
576041,Ngubevu,3466
576042,Othame,2760
576043,Ezingulubeni,3184
576044,Sikhaleni,1666
576045,Mabuzela,1590
576046,Ngoengeni,2358
576047,Esijozini,2506
576048,Ngubo,1666
576049,Phalafini,1613
576050,Mashunka,2775
576051,Jolwayo,1030
576052,Mambeni,1494
576053,Mbabane,3734
